Customer ID: 7590-VHVEG, Churn Probability: 0.8182032476788748
Customer ID: 7319-VENRZ, Churn Probability: 0.6089523861832802
Customer ID: 5846-NEQVZ, Churn Probability: 0.04186650424966429
Customer ID: 6967-QIQRV, Churn Probability: 0.2684240842500499
Customer ID: 5781-RFZRP, Churn Probability: 0.028426528560178906
Customer ID: 0308-IVGOK, Churn Probability: 0.3549741744508796
Customer ID: 7293-LSCDV, Churn Probability: 0.00571375842123614
Customer ID: 7025-WCBNE, Churn Probability: 0.06321876273066367
Customer ID: 5756-JYOJT, Churn Probability: 0.370204087531287
Customer ID: 6030-REHUX, Churn Probability: 0.8430904448285969
Customer ID: 9548-LIGTA, Churn Probability: 0.0774381654552904
Customer ID: 5150-LJNSR, Churn Probability: 0.1524911524308524
Customer ID: 8270-RKSAP, Churn Probability: 0.8422809111967305
Customer ID: 6522-YRBXD, Churn Probability: 0.7382010451739475
Customer ID: 2640-LYMOV, Churn Probability: 0.5203232718548416
Customer ID: 1423-BMPBQ, Churn Probability: 0.2533031439476129
Customer ID: 2393-DIVAI, Churn Probability: 0.5191790760135142
Customer ID: 4568-KNYWR, Churn Probability: 0.06887027403857263
Customer ID: 8752-IMQOS, Churn Probability: 0.2737712801301718
Customer ID: 0742-LAFQK, Churn Probability: 0.18012282563554816
Customer ID: 0795-LAFGP, Churn Probability: 0.07078205557266208
Customer ID: 0619-OLYUR, Churn Probability: 0.13489564626159561
Customer ID: 5512-IDZEI, Churn Probability: 0.09976212983762338
Customer ID: 0459-SPZHJ, Churn Probability: 0.06799181848841544
Customer ID: 0215-BQKGS, Churn Probability: 0.5210828578156138
Customer ID: 9244-ZVAPM, Churn Probability: 0.6670943379664095
Customer ID: 8208-EUMTE, Churn Probability: 0.11472813435541637
Customer ID: 5172-MIGPM, Churn Probability: 0.6358046071576
Customer ID: 1710-RCXUS, Churn Probability: 0.42565116350125476
Customer ID: 0374-FIUCA, Churn Probability: 0.019072730869843332
Customer ID: 5839-SUYVZ, Churn Probability: 0.6682827293660141
Customer ID: 5173-ZXXXL, Churn Probability: 0.26230209848706815
Customer ID: 1096-ADRUX, Churn Probability: 0.09199749265659869
Customer ID: 2001-MCUUW, Churn Probability: 0.2624969029419646
Customer ID: 2731-GJRDG, Churn Probability: 0.4776150138240379
Customer ID: 4723-BEGSG, Churn Probability: 0.04307210398704848
Customer ID: 6516-NKQBO, Churn Probability: 0.10171217235990287
Customer ID: 8672-OAUPW, Churn Probability: 0.09553945001845998
Customer ID: 8207-DMRVL, Churn Probability: 0.028875575522164215
Customer ID: 2804-ETQDK, Churn Probability: 0.0029991108662401466
Customer ID: 6689-VRRTK, Churn Probability: 0.4376928473938786
Customer ID: 7138-GIRSH, Churn Probability: 0.08138039140664985
Customer ID: 9396-ZSFLL, Churn Probability: 0.5607820862049043
Customer ID: 6464-KEXXH, Churn Probability: 0.6551357239677571
Customer ID: 7134-MJPDY, Churn Probability: 0.355550282899474
Customer ID: 5240-CAOYT, Churn Probability: 0.32767331786863485
Customer ID: 4059-IIEBK, Churn Probability: 0.800324357610414
Customer ID: 4881-JVQOD, Churn Probability: 0.4626970877756152
Customer ID: 0516-UXRMT, Churn Probability: 0.27991305074311595
Customer ID: 4851-BQDNX, Churn Probability: 0.2781826641127491
Customer ID: 5148-HKFIR, Churn Probability: 0.07294304219177472
Customer ID: 3003-CMDUU, Churn Probability: 0.8468393711824607
Customer ID: 5016-IBERQ, Churn Probability: 0.7400401971490574
Customer ID: 6797-UCJHZ, Churn Probability: 0.358603880193036
Customer ID: 2469-DTSGX, Churn Probability: 0.1846498145586422
Customer ID: 9931-KGHOA, Churn Probability: 0.27397630426003855
Customer ID: 1775-KWJKQ, Churn Probability: 0.043539675993232774
Customer ID: 7665-VIGUD, Churn Probability: 0.2071701770397661
Customer ID: 9411-TPQQV, Churn Probability: 0.23309450346959734
Customer ID: 7954-MLBUN, Churn Probability: 0.2879801071832862
Customer ID: 2077-DDHJK, Churn Probability: 0.02507646381133686
Customer ID: 9574-BOSMD, Churn Probability: 0.00357561758077498
Customer ID: 4908-XAXAY, Churn Probability: 0.4512976870877953
Customer ID: 8404-VLQFB, Churn Probability: 0.21941609226714512
Customer ID: 2391-IPLOP, Churn Probability: 0.3110636706334475
Customer ID: 3509-GWQGF, Churn Probability: 0.6183594199514535
Customer ID: 5845-BZZIB, Churn Probability: 0.01194714874421657
Customer ID: 1140-UKVZG, Churn Probability: 0.3098675596480645
Customer ID: 5183-SNMJQ, Churn Probability: 0.8006456547671041
Customer ID: 8100-PNJMH, Churn Probability: 0.06495765563284522
Customer ID: 7838-LAZFO, Churn Probability: 0.23617391258633977
Customer ID: 2085-JVGAD, Churn Probability: 0.1911618070559287
Customer ID: 8095-WANWK, Churn Probability: 0.6030997482172775
Customer ID: 3030-ZKIWL, Churn Probability: 0.4421176307398894
Customer ID: 9565-FLVCG, Churn Probability: 0.06832381966174308
Customer ID: 8755-OGKNA, Churn Probability: 0.00548016003771704
Customer ID: 2800-VEQXM, Churn Probability: 0.8241108887339773
Customer ID: 5533-RJFTJ, Churn Probability: 0.31939752169380714
Customer ID: 0214-JHPFW, Churn Probability: 0.05487750751558178
Customer ID: 5642-MHDQT, Churn Probability: 0.07935196638166478
Customer ID: 3088-FVYWK, Churn Probability: 0.005555448632261849
Customer ID: 9092-GDZKO, Churn Probability: 0.3079697136892323
Customer ID: 3729-OWRVL, Churn Probability: 0.20673181329263332
Customer ID: 2324-AALNO, Churn Probability: 0.06082415010215952
Customer ID: 5760-IFJOZ, Churn Probability: 0.826194244291912
Customer ID: 2826-UWHIS, Churn Probability: 0.5294880128075128
Customer ID: 7501-IWUNG, Churn Probability: 0.1283770398761932
Customer ID: 4957-TREIR, Churn Probability: 0.5850407282248408
Customer ID: 7251-LJBQN, Churn Probability: 0.5039173077391067
Customer ID: 8040-MNRTF, Churn Probability: 0.78098813305966
Customer ID: 1536-HBSWP, Churn Probability: 0.7543542207457216
Customer ID: 5313-FPXWG, Churn Probability: 0.0727181356112192
Customer ID: 0946-FKYTX, Churn Probability: 0.10958566983132675
Customer ID: 5076-YVXCM, Churn Probability: 0.5292132114746637
Customer ID: 8262-COGGB, Churn Probability: 0.5303104067911053
Customer ID: 6663-JOCQO, Churn Probability: 0.27881906769028386
Customer ID: 9620-QJREV, Churn Probability: 0.05056807909559832
Customer ID: 2682-KEVRP, Churn Probability: 0.2010417203693576
Customer ID: 2480-JZOSN, Churn Probability: 0.5833567343821429
Customer ID: 0078-XZMHT, Churn Probability: 0.09932641042776537
Customer ID: 9978-HYCIN, Churn Probability: 0.18816106747971822
Customer ID: 8338-QIUNR, Churn Probability: 0.030486462684360328
Customer ID: 1525-LNLOJ, Churn Probability: 0.10037134747700668
Customer ID: 9450-TRJUU, Churn Probability: 0.6963332328487977
Customer ID: 1766-GKNMI, Churn Probability: 0.80607298666151
Customer ID: 6942-LBFDP, Churn Probability: 0.529077275348687
Customer ID: 1456-TWCGB, Churn Probability: 0.6226509995204627
Customer ID: 7596-ZYWBB, Churn Probability: 0.030632417210849344
Customer ID: 8329-UTMVM, Churn Probability: 0.60054827744434
Customer ID: 3014-WJKSM, Churn Probability: 0.6955249953822118
Customer ID: 3347-YJZZE, Churn Probability: 0.2519181596780349
Customer ID: 7929-DMBCV, Churn Probability: 0.7234886519699046
Customer ID: 9661-JALZV, Churn Probability: 0.023168270408183807
Customer ID: 5433-KYGHE, Churn Probability: 0.29203006564653733
Customer ID: 4312-KFRXN, Churn Probability: 0.01219893630157523
Customer ID: 5575-TPIZQ, Churn Probability: 0.5172905268750906
Customer ID: 0114-IGABW, Churn Probability: 0.054256220107107324
Customer ID: 9944-AEXBM, Churn Probability: 0.737380438264534
Customer ID: 1853-ARAAQ, Churn Probability: 0.6402279349651006
Customer ID: 6952-OMNWB, Churn Probability: 0.4532632093424218
Customer ID: 4697-LUPSU, Churn Probability: 0.3025609497009616
Customer ID: 8434-VGEQQ, Churn Probability: 0.016078078383755925
Customer ID: 6549-YMFAW, Churn Probability: 0.5187655133370686
Customer ID: 4950-HKQTE, Churn Probability: 0.07075670886590264
Customer ID: 6786-OBWQR, Churn Probability: 0.6988789091675037
Customer ID: 2753-JMMCV, Churn Probability: 0.06179256952439982
Customer ID: 6621-YOBKI, Churn Probability: 0.4083777177027113
Customer ID: 1216-JWVUX, Churn Probability: 0.47616909226919674
Customer ID: 7564-GHCVB, Churn Probability: 0.07088118034729228
Customer ID: 1173-NOEYG, Churn Probability: 0.741113302042238
Customer ID: 7595-EHCDL, Churn Probability: 0.22474405895961158
Customer ID: 6647-ZEDXT, Churn Probability: 0.4499756250236057
Customer ID: 2521-NPUZR, Churn Probability: 0.06937782701549261
Customer ID: 1307-TVUFB, Churn Probability: 0.6063275148218514
Customer ID: 7503-MIOGA, Churn Probability: 0.07928527245461095
Customer ID: 4381-MHQDC, Churn Probability: 0.06080655059884634
Customer ID: 6923-JHPMP, Churn Probability: 0.8170929362629524
Customer ID: 4018-PPNDW, Churn Probability: 0.026865886814523086
Customer ID: 1635-FJFCC, Churn Probability: 0.6922881543080963
Customer ID: 2499-AJYUA, Churn Probability: 0.1877252164002443
Customer ID: 6919-ELBGL, Churn Probability: 0.15221672547893914
Customer ID: 3966-HRMZA, Churn Probability: 0.7759238344709688
Customer ID: 6425-JWTDV, Churn Probability: 0.028158326631097654
Customer ID: 8405-IGQFX, Churn Probability: 0.26364986294612575
Customer ID: 8224-IVVPA, Churn Probability: 0.42857092699956717
Customer ID: 9477-LGWQI, Churn Probability: 0.07165589730533233
Customer ID: 1410-RSCMR, Churn Probability: 0.27109612422975315
Customer ID: 3115-CZMZD, Churn Probability: 0.14110449044733642
Customer ID: 0139-IVFJG, Churn Probability: 0.8097944097721574
Customer ID: 5730-DBDSI, Churn Probability: 0.012253008029302763
Customer ID: 0030-FNXPP, Churn Probability: 0.42879132162643785
Customer ID: 5684-FJVYR, Churn Probability: 0.07636496453978511
Customer ID: 4013-GUXND, Churn Probability: 0.44269304287193983
Customer ID: 1266-NZYUI, Churn Probability: 0.025781883273365672
Customer ID: 7969-FFOWG, Churn Probability: 0.014885974717284872
Customer ID: 4718-DHSMV, Churn Probability: 0.7126857728860249
Customer ID: 5175-WLYXL, Churn Probability: 0.6980712701557308
Customer ID: 7817-OMJNA, Churn Probability: 0.18517206123334184
Customer ID: 8728-SKJLR, Churn Probability: 0.6042911599429382
Customer ID: 3137-NYQQI, Churn Probability: 0.3427314732099711
Customer ID: 7706-DZNKK, Churn Probability: 0.40253602479548145
Customer ID: 8823-RLPWL, Churn Probability: 0.16586352544285626
Customer ID: 9505-SQFSW, Churn Probability: 0.39555963900102764
Customer ID: 3758-CKOQL, Churn Probability: 0.2514723321233424
Customer ID: 5676-CFLYY, Churn Probability: 0.07417415455137676
Customer ID: 7521-AFHAB, Churn Probability: 0.3425675856336403
Customer ID: 0285-INHLN, Churn Probability: 0.1530716724216732
Customer ID: 5125-CNDSP, Churn Probability: 0.05990588450985651
Customer ID: 4992-LTJNE, Churn Probability: 0.030212589142757897
Customer ID: 2202-OUTMO, Churn Probability: 0.37588786168559846
Customer ID: 0810-BDHAW, Churn Probability: 0.4445122358262565
Customer ID: 0229-LFJAF, Churn Probability: 0.01969335477502564
Customer ID: 7131-ZQZNK, Churn Probability: 0.04712660261266255
Customer ID: 3442-ZHHCC, Churn Probability: 0.10688649242613397
Customer ID: 5726-CVNYA, Churn Probability: 0.17544532896283907
Customer ID: 9871-ELEYA, Churn Probability: 0.07276012303703636
Customer ID: 4257-GAESD, Churn Probability: 0.7129114472897133
Customer ID: 5173-WXOQV, Churn Probability: 0.7441686959496553
Customer ID: 2040-OBMLJ, Churn Probability: 0.3068165830537889
Customer ID: 6286-ZHAOK, Churn Probability: 0.14695895018333044
Customer ID: 3807-XHCJH, Churn Probability: 0.25321488371130046
Customer ID: 5671-RQRLP, Churn Probability: 0.13327608748405098
Customer ID: 8859-AXJZP, Churn Probability: 0.05854324123781905
Customer ID: 3174-AKMAS, Churn Probability: 0.11268867166644377
Customer ID: 9926-PJHDQ, Churn Probability: 0.12773048296417402
Customer ID: 7382-DFJTU, Churn Probability: 0.4238810322868189
Customer ID: 2798-NYLMZ, Churn Probability: 0.1315527077446663
Customer ID: 8098-TDCBU, Churn Probability: 0.05499237467342708
Customer ID: 3551-GAEGL, Churn Probability: 0.17220010821681597
Customer ID: 4785-NKHCX, Churn Probability: 0.4309272601902807
Customer ID: 3196-NVXLZ, Churn Probability: 0.7610799749527457
Customer ID: 0036-IHMOT, Churn Probability: 0.16729632642652711
Customer ID: 4178-EGMON, Churn Probability: 0.06209585976177956
Customer ID: 4220-TINQT, Churn Probability: 0.7164681597727204
Customer ID: 5318-YKDPV, Churn Probability: 0.12398431803735632
Customer ID: 7975-TZMLR, Churn Probability: 0.6021236957956191
Customer ID: 0295-QVKPB, Churn Probability: 0.668051393484478
Customer ID: 4335-BSMJS, Churn Probability: 0.019333896472637255
Customer ID: 9146-JRIOX, Churn Probability: 0.1265388125259914
Customer ID: 5337-IIWKZ, Churn Probability: 0.24413816656732712
Customer ID: 9650-VBUOG, Churn Probability: 0.009875559843029014
Customer ID: 3487-EARAT, Churn Probability: 0.06812939962851661
Customer ID: 2672-TGEFF, Churn Probability: 0.47210324243666374
Customer ID: 4250-WAROZ, Churn Probability: 0.26476686032093016
Customer ID: 8184-WMOFI, Churn Probability: 0.08799434221693331
Customer ID: 6092-QZVPP, Churn Probability: 0.4114621726218359
Customer ID: 4625-LAMOB, Churn Probability: 0.02533159296532056
Customer ID: 0392-BZIUW, Churn Probability: 0.1673473675825385
Customer ID: 6549-NNDYT, Churn Probability: 0.5549224525899211
Customer ID: 0422-OHQHQ, Churn Probability: 0.20910456182019532
Customer ID: 6916-HIJSE, Churn Probability: 0.06672896188879132
Customer ID: 2316-ESMLS, Churn Probability: 0.2441644219086723
Customer ID: 9778-OGKQZ, Churn Probability: 0.06198183449294434
Customer ID: 7408-OFWXJ, Churn Probability: 0.04400859951279482
Customer ID: 6007-TCTST, Churn Probability: 0.04408383733821269
Customer ID: 2252-NKNSI, Churn Probability: 0.09128978627094764
Customer ID: 8713-IGZSO, Churn Probability: 0.4400342784666484
Customer ID: 7905-TVXTA, Churn Probability: 0.691473841694061
Customer ID: 7695-PKLCZ, Churn Probability: 0.010569498023147035
Customer ID: 8374-UULRV, Churn Probability: 0.035806976768712764
Customer ID: 3224-DFQNQ, Churn Probability: 0.1767654276796339
Customer ID: 5275-PMFUT, Churn Probability: 0.0437551652424529
Customer ID: 4795-UXVCJ, Churn Probability: 0.10917446200491962
Customer ID: 9777-IQHWP, Churn Probability: 0.03176148804495339
Customer ID: 0979-MOZQI, Churn Probability: 0.06706583862796947
Customer ID: 2732-ISEZX, Churn Probability: 0.50585523630278
Customer ID: 0323-XWWTN, Churn Probability: 0.049848369825298534
Customer ID: 1937-OTUKY, Churn Probability: 0.10980729204413704
Customer ID: 1573-LGXBA, Churn Probability: 0.1712777058489432
Customer ID: 1764-VUUMT, Churn Probability: 0.0026441037231042623
Customer ID: 4713-ZBURT, Churn Probability: 0.08828610439983905
Customer ID: 3050-GBUSH, Churn Probability: 0.7532282679721262
Customer ID: 7876-AEHIG, Churn Probability: 0.1336364438786994
Customer ID: 7945-HLKEA, Churn Probability: 0.0957138697779052
Customer ID: 9342-VNIMQ, Churn Probability: 0.48079111186692247
Customer ID: 3523-BRGUW, Churn Probability: 0.1173034842882846
Customer ID: 3199-NPKCN, Churn Probability: 0.40624870300663385
Customer ID: 5170-PTRKA, Churn Probability: 0.10740356687705946
Customer ID: 4661-NJEUX, Churn Probability: 0.5358064051732743
Customer ID: 2123-AGEEN, Churn Probability: 0.8904289298478217
Customer ID: 1258-YMZNM, Churn Probability: 0.5741571949312994
Customer ID: 0048-LUMLS, Churn Probability: 0.2025918318536924
Customer ID: 5898-IGSLP, Churn Probability: 0.2332062549555603
Customer ID: 6259-WJQLC, Churn Probability: 0.658745740278919
Customer ID: 7997-EASSD, Churn Probability: 0.23721382057301327
Customer ID: 0730-KOAVE, Churn Probability: 0.6060049564384986
Customer ID: 8975-SKGRX, Churn Probability: 0.15671009271190053
Customer ID: 0678-RLHVP, Churn Probability: 0.3044798663416705
Customer ID: 2267-FPIMA, Churn Probability: 0.5377949236491271
Customer ID: 1051-GEJLJ, Churn Probability: 0.4477770692117939
Customer ID: 5285-MVEHD, Churn Probability: 0.3942651077215875
Customer ID: 0379-DJQHR, Churn Probability: 0.05848873980301013
Customer ID: 5543-QDCRY, Churn Probability: 0.8229662211539549
Customer ID: 0297-RBCSG, Churn Probability: 0.41040770789729397
Customer ID: 4694-PHWFW, Churn Probability: 0.1345981800582821
Customer ID: 0835-JKADZ, Churn Probability: 0.24194792273001928
Customer ID: 7508-SMHXL, Churn Probability: 0.7261337155594394
Customer ID: 3865-YIOTT, Churn Probability: 0.1203891331632325
Customer ID: 5993-BQHEA, Churn Probability: 0.17870979023695086
Customer ID: 6024-RUGGH, Churn Probability: 0.004493084036340734
Customer ID: 3956-CJUST, Churn Probability: 0.6556637896102666
Customer ID: 4079-WWQQQ, Churn Probability: 0.0438446598199327
Customer ID: 6103-BOCOU, Churn Probability: 0.7815759372002034
Customer ID: 5149-TGWDZ, Churn Probability: 0.6135021253946015
Customer ID: 7471-WNSUF, Churn Probability: 0.0460328921849147
Customer ID: 8942-DBMHZ, Churn Probability: 0.34575663578232857
Customer ID: 4301-VVZKA, Churn Probability: 0.843517167514471
Customer ID: 9199-PWQVC, Churn Probability: 0.18591660334035356
Customer ID: 4824-GUCBY, Churn Probability: 0.6421666796313319
Customer ID: 5393-HJZSM, Churn Probability: 0.12526314898665736
Customer ID: 0862-PRCBS, Churn Probability: 0.05346434783458904
Customer ID: 8812-ZRHFP, Churn Probability: 0.28370918359389724
Customer ID: 5146-CBVOE, Churn Probability: 0.6881045548010878
Customer ID: 0454-OKRCT, Churn Probability: 0.16410035057001005
Customer ID: 5787-KXGIY, Churn Probability: 0.010050505557135122
Customer ID: 4198-VFOEA, Churn Probability: 0.305460279184762
Customer ID: 6630-UJZMY, Churn Probability: 0.9142044481052356
Customer ID: 5709-LVOEQ, Churn Probability: 0.3313447136267827
Customer ID: 2692-AQCPF, Churn Probability: 0.3789543984973093
Customer ID: 0347-UBKUZ, Churn Probability: 0.3272267411539735
Customer ID: 0835-DUUIQ, Churn Probability: 0.14204616834045156
Customer ID: 0811-GSDTP, Churn Probability: 0.29371751636372706
Customer ID: 7567-ECMCM, Churn Probability: 0.748399965022817
Customer ID: 6115-ZTBFQ, Churn Probability: 0.03918732510710557
Customer ID: 6353-BRMMA, Churn Probability: 0.2906435930836398
Customer ID: 6231-WFGFH, Churn Probability: 0.22860024596921785
Customer ID: 9904-EHEVJ, Churn Probability: 0.45955613594817135
